Epoch	TestLoss
176	0.4429138317704201
177	0.44523937106132505
178	0.442294842004776
179	0.4429969698190689
180	0.44483297914266584
181	0.44474692791700365
182	0.44401739835739135
183	0.44537184238433836
184	0.4438331171870232
185	0.44446771740913393
186	0.44236933141946794
187	0.4457475125789642
188	0.44403518587350843
189	0.444846385717392
190	0.4441227540373802
191	0.44350519925355913
192	0.44454731941223147
193	0.4433615326881409
194	0.44356980323791506
195	0.44489448219537736
196	0.44527377635240556
197	0.4432699725031853
198	0.44448366314172744
199	0.4460536241531372
200	0.44310983419418337
201	0.4443652257323265
202	0.446887794137001
203	0.44345791786909106
204	0.4433085396885872
205	0.4443464145064354
206	0.44603887647390367
207	0.44651260823011396
208	0.4456764325499535
209	0.44595245867967603
210	0.4450243666768074
211	0.44588046371936796
212	0.44459753185510636
213	0.44526527673006056
214	0.4452967867255211
215	0.44700881987810137
216	0.4463301494717598
217	0.44613783061504364
218	0.4450939416885376
219	0.44561900943517685
220	0.44656394273042677
221	0.4461644604802132
222	0.44623139649629595
223	0.4444784507155418
224	0.4451083943247795
225	0.44784866720438005
226	0.44601084738969804
227	0.4459316208958626
228	0.44430279433727266
229	0.44448377192020416
230	0.4462145924568176
231	0.44679907113313677
232	0.4469815343618393
233	0.446333634853363
234	0.4463609755039215
235	0.44432595521211626
236	0.44490995407104494
237	0.4471057340502739
238	0.44537150412797927
239	0.44387521147727965
240	0.44486048221588137
241	0.44658695012331007
242	0.44441627860069277
243	0.44561621993780137
244	0.44387524127960204
245	0.4448786824941635
246	0.4452273488044739
247	0.4463159516453743
248	0.4467454344034195
249	0.446870268881321
250	0.4463130906224251
251	0.4460978046059608
252	0.4475398749113083
253	0.4440925270318985
254	0.44599347561597824
255	0.4443056806921959
256	0.44578910171985625
257	0.4454791396856308
258	0.44463502764701845
259	0.445331209897995
260	0.4480379521846771
261	0.44566012024879453
262	0.44587996155023574
263	0.44612176567316053
264	0.44373842477798464
265	0.44405854493379593
266	0.4467167124152184
267	0.44462079703807833
268	0.44485356360673906
269	0.4460000216960907
270	0.4450832337141037
271	0.446339875459671
272	0.44440426826477053
273	0.446746763586998
274	0.4470673218369484
275	0.4474418222904205
276	0.445917072892189
277	0.4447877198457718
278	0.44545951038599013
279	0.4450713038444519
280	0.4447859972715378
281	0.44499667584896085
282	0.44574798047542574
283	0.445715469121933
284	0.44738198071718216
285	0.44554044157266615
286	0.4448508217930794
287	0.44490993916988375
288	0.4437777206301689
289	0.44465410262346267
290	0.4468617901206017
291	0.4456163465976715
292	0.4449768528342247
293	0.44372796416282656
294	0.44652499407529833
295	0.4468432441353798
296	0.44671148657798765
297	0.4456554025411606
298	0.446672585606575
299	0.4476309880614281
300	0.4457638382911682
